,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.7944664031620553,0.12133891213389121,0.0,0.0,0.03231953788558014,0.0007786507858080624,0.024844707997370433,0.0007397950097616306,1.544396843348601,1.5808487972217278,1.5285572435272143,1.5296609176089964,0.190872698816314,0.757046885815866,0.21473612011110735,1.5285572435272143,0.199347,0.12494585892093887,6.0
1,0.3241106719367589,0.06694560669456066,0.0,0.0,0.013307998713307005,0.00013721743479497194,0.01987574403763679,0.00032850837527095177,1.417945013412128,1.4050224787998498,1.4337783396249524,1.4109938028961497,0.05809104147671607,0.808053376694448,0.26947314969551595,1.4337783396249524,0.241511,0.11017919438074356,6.0
2,0.308300395256917,0.20920502092050208,0.0,0.0,0.01901143651059811,0.00038840073488632856,0.01987574403763679,0.0004381388384350306,1.3830747351151735,1.4222962567358692,1.390035912532643,1.3386421595825875,0.28215728740921353,0.7637588384311234,0.11157911091405856,1.390035912532643,0.208013,0.14538852309851494,6.0
3,0.8221343873517787,-0.0041841004184100415,0.0,0.0,0.028517120545338816,0.0002576932152083556,0.04844730357629991,0.002781119946802273,1.7768528130322958,1.9089460254486574,1.6415548683134231,1.8162020792468656,0.4543577990644861,0.4604029829289773,0.4126312578394704,1.6415548683134231,0.0998358,0.1078775689732165,6.0
4,0.03162055335968379,0.34309623430962344,0.0,0.0,0.02091255962932291,0.0005564606067450626,0.022360259557892948,0.00048088407225332827,1.420731623124844,1.5102051773296146,1.394902257546662,1.369028547314458,0.46265571903885294,0.6711408990585629,0.07368439002762524,1.394902257546662,0.176789,0.17272599073977699,6.0
5,0.37549407114624506,0.0041841004184100415,0.0,0.0,0.02851705210422213,0.0004817700192998413,0.012422398719204331,0.0001496079691647891,1.654116462712777,1.7252726137291639,1.5832352773926013,1.6729314984279309,0.2738593674348467,0.6214765570920672,0.34315753972314117,1.5832352773926013,0.156568,0.11045283766406006,6.0
6,0.7628458498023716,0.2510460251046025,0.0,0.0,0.034220558342629916,0.00040333844903490707,0.026087044018406967,0.0008255177453286583,1.1729417686436114,1.119308596763392,1.2806798448018688,1.09406625352641,0.018672187161041454,1.0080541015273439,-0.004210103490482757,1.2806798448018688,0.323421,0.13739243132896625,6.0
7,0.1857707509881423,0.28870292887029286,0.0,0.0,0.02091255962932291,0.00024275348435744837,0.01987583347867502,0.00030990385830911415,1.4174805784600089,1.4929398766279822,1.4094794213751745,1.3574496794646371,0.4087136375493203,0.7288593425524025,0.03789472088643331,1.4094794213751745,0.19308,0.16967394479456607,6.0
8,0.383399209486166,0.12133891213389121,0.0,0.0,0.05893567219442752,0.0007805374108365483,0.024844707997370433,0.0006304905872949289,1.7215222922500868,1.8461579760885476,1.6099619003460026,1.739513244713967,0.45228331907089436,0.515435920543818,0.3284202827704073,1.6099619003460026,0.11242100000000001,0.13021559061621785,6.0
9,0.6600790513833992,0.0041841004184100415,0.3333333333333333,0.0,0.04562729705497874,0.00044815663323646436,0.0298136048763254,0.0002885330447224066,1.6369072648923577,1.690742012325899,1.5905183915034709,1.6425451106960607,0.2136938459645389,0.6953019955857678,0.2884205101387326,1.5905183915034709,0.17719100000000002,0.11565877521967004,6.0
10,0.7391304347826086,0.12552301255230125,0.0,0.0,0.026616031647172356,0.0005488757892868738,0.03726717379735344,0.0009124162471273778,1.3672713944471153,1.3516483982265626,1.3803141581113771,1.3661370865015667,0.0726142686505741,0.7771815356068119,0.30315776709146647,1.3803141581113771,0.241934,0.10640023100193731,6.0
11,0.3715415019762846,0.24686192468619247,0.0,0.0,0.03612151035856301,0.0010942425165218338,0.04968941599474087,0.0027143320968683188,1.32636346177261,1.3657771222049853,1.3389994357226904,1.2749635962478738,0.31120374175692955,0.7583890347279522,0.09052669872560053,1.3389994357226904,0.21226399999999998,0.15126262032749896,6.0
12,0.05138339920948617,0.06694560669456066,0.0,0.0,0.019011333848923076,7.469310832313217e-05,0.02732915643684792,0.00030990169432218467,1.3867902147321278,1.3830452486514133,1.4337783396249524,1.3342919437649947,0.109958642972657,0.8979870182428359,0.07578944177286662,1.4337783396249524,0.253299,0.13519489109668842,6.0
